Brand,Model,Year,Price,KM_Driven,Fuel_Type,Transmission,Condition,Location,Seller_Type,Phone,Days_Listed,Views,Body_Type
Toyota,Corolla,2020,131503,105821,Hybrid,Automatic,Very Good,Rabat,Dealer,+212685616957,153,248,Hatchback
Volkswagen,Golf,2022,184972,42515,Diesel,Automatic,Very Good,Marrakech,Private,+212621039546,133,483,Hatchback
Nissan,Micra,2018,77134,133361,Gasoline,Automatic,Excellent,Fes,Private,+212666587662,44,430,Van
Peugeot,3008,2023,318851,38898,Diesel,Manual,Very Good,Casablanca,Private,+212698470072,152,534,Hatchback
Hyundai,Santa Fe,2019,192042,150602,Diesel,Automatic,Good,Agadir,Dealer,+212691024232,40,161,Sedan
Hyundai,Tucson,2019,140496,107306,Diesel,Manual,Fair,Marrakech,Dealer,+212753396105,69,484,Sedan
Dacia,Lodgy,2022,143964,48801,Diesel,Automatic,Excellent,Rabat,Private,+212791108185,25,479,Hatchback
Ford,Kuga,2022,204110,59268,Diesel,Automatic,Fair,Tangier,Private,+212794574943,125,83,Hatchback
Ford,Focus,2022,186186,47580,Gasoline,Automatic,Excellent,Agadir,Dealer,+212760730292,177,267,Pickup
Hyundai,i10,2018,60765,145158,Gasoline,Manual,Very Good,Marrakech,Private,+212788812093,78,438,Sedan
Dacia,Sandero,2022,104991,42888,Gasoline,Manual,Good,Tetouan,Private,+212770434142,175,123,Van
Citroen,C5 Aircross,2021,207494,68617,Hybrid,Automatic,Good,Tangier,Dealer,+212750739512,68,465,Hatchback
Toyota,Corolla,2021,166742,73253,Hybrid,Automatic,Very Good,Casablanca,Private,+212751700972,80,92,SUV
Peugeot,208,2020,97449,88232,Diesel,Manual,Very Good,Fes,Private,+212748743900,158,165,Coupe
Renault,Talisman,2021,251120,59975,Gasoline,Manual,Very Good,Rabat,Dealer,+212690390603,25,164,Hatchback
Dacia,Duster,2023,149077,32097,Gasoline,Manual,Good,Marrakech,Private,+212688102734,32,257,Sedan
Renault,Kadjar,2018,126149,123616,Diesel,Manual,Good,Marrakech,Private,+212732351409,120,76,Van
Dacia,Duster,2018,91147,110020,Diesel,Automatic,Very Good,Tangier,Dealer,+212714402805,60,265,Hatchback
Dacia,Lodgy,2023,131711,31804,Gasoline,Manual,Good,Rabat,Dealer,+212616815169,151,839,Hatchback
Dacia,Logan,2021,100674,63939,Gasoline,Automatic,Good,Marrakech,Private,+212618653150,104,414,Hatchback
Dacia,Logan,2018,61867,142347,Gasoline,Manual,Good,Tetouan,Private,+212642043685,11,561,SUV
Dacia,Logan,2024,142101,11725,Gasoline,Automatic,Good,Fes,Dealer,+212680088844,105,344,Coupe
Dacia,Lodgy,2023,131950,43954,Gasoline,Automatic,Good,Tangier,Dealer,+212679561499,164,643,Pickup
Hyundai,Santa Fe,2023,386699,33907,Diesel,Manual,Good,Casablanca,Private,+212688985545,117,187,SUV
Toyota,Hilux,2022,328791,53529,Diesel,Manual,Good,Fes,Private,+212771352051,129,262,Pickup
Renault,Captur,2022,167687,67790,Diesel,Automatic,Good,Marrakech,Dealer,+212752310056,133,80,Hatchback
Dacia,Logan,2019,75385,116371,Gasoline,Manual,Very Good,Marrakech,Dealer,+212695168732,131,71,Sedan
Renault,Megane,2018,89844,137760,Gasoline,Manual,Good,Meknes,Dealer,+212684973306,158,419,Hatchback
Dacia,Lodgy,2019,77244,125786,Diesel,Manual,Good,Casablanca,Private,+212768552159,3,146,Hatchback
Peugeot,2008,2021,162571,55925,Gasoline,Automatic,Good,Fes,Dealer,+212711481922,11,201,Hatchback
Dacia,Logan,2021,97561,78455,Gasoline,Manual,Good,Kenitra,Private,+212662298737,124,527,SUV
Renault,Captur,2019,115630,91556,Diesel,Manual,Very Good,Meknes,Dealer,+212739969402,69,598,Sedan
Hyundai,i20,2023,135611,23231,Gasoline,Automatic,Good,Fes,Dealer,+212670567367,67,917,Hatchback
Kia,Rio,2023,149018,35669,Gasoline,Automatic,Excellent,Rabat,Dealer,+212748724130,25,822,Hatchback
Peugeot,2008,2021,159344,69063,Gasoline,Automatic,Good,Casablanca,Private,+212628521655,28,399,Hatchback
Kia,Sportage,2022,240406,59308,Diesel,Automatic,Good,Casablanca,Dealer,+212750080669,60,134,Sedan
Dacia,Logan,2020,81614,93438,Gasoline,Manual,Good,Casablanca,Private,+212697084529,148,149,Hatchback
Peugeot,3008,2022,285097,44033,Hybrid,Automatic,Very Good,Casablanca,Private,+212738998595,45,397,Sedan
Hyundai,i20,2022,102860,53815,Gasoline,Manual,Fair,Rabat,Private,+212659146804,66,157,Sedan
Toyota,Land Cruiser,2023,805147,34671,Diesel,Manual,Very Good,Agadir,Private,+212710122090,160,169,Pickup
Renault,Clio,2021,109115,55923,Gasoline,Automatic,Very Good,Casablanca,Dealer,+212717560479,152,252,Pickup
Dacia,Logan,2023,131147,27716,Gasoline,Manual,Good,Kenitra,Dealer,+212718044982,19,270,Sedan
Nissan,X-Trail,2021,286804,77058,Diesel,Automatic,Very Good,Casablanca,Private,+212734953784,24,166,Sedan
Dacia,Lodgy,2023,132346,40376,Diesel,Manual,Good,Rabat,Private,+212756515233,88,319,SUV
Renault,Captur,2023,226885,21857,Gasoline,Automatic,Very Good,Kenitra,Private,+212659254722,85,330,Sedan
Peugeot,3008,2018,151896,121150,Hybrid,Manual,Good,Rabat,Private,+212618982804,28,483,Hatchback
Renault,Clio,2018,66400,120988,Gasoline,Automatic,Good,Rabat,Private,+212779302915,14,487,Sedan
Dacia,Duster,2021,131710,79735,Diesel,Manual,Very Good,Fes,Private,+212719005036,4,306,Hatchback
Ford,Focus,2021,119307,88497,Diesel,Manual,Good,Marrakech,Dealer,+212650842933,157,507,Hatchback
Renault,Megane,2018,87003,141446,Gasoline,Manual,Good,Tetouan,Private,+212623653468,83,182,Sedan
Hyundai,Tucson,2021,248315,63838,Diesel,Manual,Very Good,Marrakech,Private,+212621279402,77,215,Hatchback
Peugeot,308,2018,103830,125290,Diesel,Manual,Very Good,Oujda,Private,+212729897894,16,137,Van
Dacia,Lodgy,2020,92776,97809,Diesel,Automatic,Good,Casablanca,Dealer,+212715182657,155,604,Pickup
Renault,Clio,2023,150231,27582,Diesel,Manual,Very Good,Casablanca,Private,+212732271136,71,688,Sedan
Dacia,Logan,2021,97805,53971,Gasoline,Manual,Good,Casablanca,Private,+212752741924,180,76,Hatchback
Peugeot,2008,2020,142801,97692,Diesel,Manual,Very Good,Casablanca,Dealer,+212746633134,132,369,Sedan
Dacia,Sandero,2024,128108,18683,Gasoline,Manual,Good,Marrakech,Private,+212672679909,126,305,Sedan
Dacia,Logan,2020,95629,78191,Gasoline,Manual,Very Good,Casablanca,Dealer,+212659054375,137,625,Van
Dacia,Dokker,2021,129808,61922,Gasoline,Automatic,Excellent,Casablanca,Private,+212720593330,48,254,Sedan
Kia,Sportage,2022,238555,52372,Diesel,Manual,Good,Casablanca,Private,+212614985264,76,489,Pickup
Nissan,Qashqai,2020,202136,65322,Diesel,Automatic,Very Good,Meknes,Dealer,+212624674839,87,56,Sedan
Dacia,Sandero,2024,159839,21778,Gasoline,Manual,Excellent,Marrakech,Dealer,+212657641377,123,705,Sedan
Dacia,Logan,2022,124941,43609,Gasoline,Automatic,Very Good,Marrakech,Dealer,+212761891482,105,118,Hatchback
Renault,Captur,2022,183142,56245,Diesel,Automatic,Very Good,Casablanca,Private,+212662484660,136,301,Sedan
Renault,Megane,2019,129348,81049,Diesel,Manual,Excellent,Kenitra,Private,+212790157752,178,533,Pickup
Dacia,Sandero,2024,143448,20526,Gasoline,Manual,Very Good,Meknes,Private,+212769696824,53,500,Coupe
Dacia,Duster,2024,195751,24265,Gasoline,Manual,Very Good,Rabat,Private,+212695980014,142,105,Hatchback
Dacia,Lodgy,2023,117213,40564,Gasoline,Manual,Fair,Kenitra,Private,+212663100122,180,598,Hatchback
Toyota,Hilux,2023,379982,42828,Diesel,Manual,Very Good,Fes,Dealer,+212638914343,61,283,SUV
Citroen,C4,2023,221785,40398,Gasoline,Manual,Excellent,Meknes,Private,+212785350490,94,628,Hatchback
Renault,Captur,2019,119359,88813,Diesel,Automatic,Very Good,Tangier,Dealer,+212627882916,81,391,Hatchback
Peugeot,3008,2024,363749,13493,Hybrid,Automatic,Very Good,Agadir,Private,+212664641290,92,327,Pickup
Dacia,Logan,2021,96481,73128,Gasoline,Manual,Good,Rabat,Private,+212741566090,72,378,Van
Dacia,Lodgy,2020,97230,88871,Gasoline,Automatic,Very Good,Oujda,Private,+212727692861,12,587,SUV
Peugeot,2008,2020,127127,87588,Diesel,Automatic,Good,Agadir,Private,+212622300534,116,172,Sedan
Dacia,Dokker,2020,84283,88172,Gasoline,Automatic,Good,Casablanca,Private,+212752875814,1,128,SUV
Peugeot,308,2019,114391,116756,Gasoline,Automatic,Very Good,Marrakech,Dealer,+212719105866,153,466,Pickup
Dacia,Duster,2018,78407,124823,Diesel,Manual,Good,Casablanca,Private,+212772460992,88,149,Van
Toyota,Land Cruiser,2019,443002,125896,Diesel,Manual,Good,Agadir,Private,+212690486753,53,178,SUV
Peugeot,2008,2021,183075,77042,Diesel,Manual,Excellent,Tangier,Private,+212683293230,96,364,Sedan
Ford,Mustang,2021,454273,85335,Gasoline,Automatic,Very Good,Casablanca,Private,+212747786756,128,417,SUV
Toyota,RAV4,2022,290729,39588,Hybrid,Automatic,Good,Casablanca,Private,+212614891418,20,245,SUV
Dacia,Duster,2020,115484,99749,Diesel,Manual,Very Good,Tangier,Dealer,+212639741662,56,70,SUV
Hyundai,Accent,2020,96401,91977,Gasoline,Manual,Good,Fes,Private,+212622880226,175,222,SUV
Ford,Kuga,2024,334323,13091,Diesel,Automatic,Good,Agadir,Private,+212730624863,39,378,Sedan
Toyota,Corolla,2022,184085,55864,Gasoline,Automatic,Very Good,Casablanca,Private,+212633406720,171,189,Sedan
Toyota,Hilux,2021,281455,93826,Diesel,Manual,Very Good,Rabat,Private,+212696776416,103,341,Hatchback
Renault,Talisman,2018,161433,83734,Diesel,Manual,Very Good,Marrakech,Dealer,+212764250677,156,391,Sedan
Dacia,Duster,2021,126032,59893,Gasoline,Automatic,Good,Fes,Private,+212773601873,162,583,Sedan
Dacia,Dokker,2018,66155,106746,Gasoline,Manual,Good,Marrakech,Dealer,+212669628488,81,377,Coupe
Peugeot,308,2023,204559,31479,Gasoline,Manual,Very Good,Rabat,Private,+212727535370,66,96,SUV
Peugeot,208,2020,85798,92547,Diesel,Manual,Good,Casablanca,Dealer,+212738411740,171,302,Sedan
Dacia,Lodgy,2022,147344,42130,Diesel,Automatic,Excellent,Casablanca,Private,+212613043368,75,513,Sedan
Dacia,Lodgy,2020,94978,93255,Diesel,Manual,Very Good,Casablanca,Private,+212688226681,104,321,Hatchback
Renault,Kadjar,2022,234654,61715,Diesel,Manual,Very Good,Tetouan,Private,+212779221652,137,132,Hatchback
Dacia,Lodgy,2023,175941,39175,Diesel,Automatic,Excellent,Casablanca,Private,+212617604323,45,670,SUV
Toyota,Corolla,2020,101525,99498,Gasoline,Automatic,Fair,Casablanca,Private,+212798573020,155,137,Pickup
Hyundai,Tucson,2020,207708,100052,Gasoline,Manual,Very Good,Casablanca,Dealer,+212756408038,144,476,Hatchback
Renault,Talisman,2019,172286,105473,Gasoline,Automatic,Very Good,Casablanca,Private,+212664810551,156,243,Van
Peugeot,208,2018,76193,95814,Diesel,Manual,Good,Oujda,Private,+212741800443,155,295,Pickup
Kia,Rio,2021,117901,73683,Gasoline,Automatic,Very Good,Fes,Private,+212776848626,21,365,SUV
Toyota,Land Cruiser,2022,539054,60093,Diesel,Automatic,Fair,Casablanca,Private,+212688035049,80,484,Hatchback
Dacia,Sandero,2019,78203,70086,Gasoline,Automatic,Good,Meknes,Private,+212714622447,95,341,Hatchback
Hyundai,Tucson,2018,161392,128844,Hybrid,Manual,Very Good,Fes,Private,+212761031730,129,73,Sedan
Toyota,RAV4,2022,335325,55446,Gasoline,Manual,Very Good,Tangier,Dealer,+212782546112,69,255,SUV
Dacia,Sandero,2021,102103,67310,Gasoline,Manual,Very Good,Casablanca,Dealer,+212710940831,134,175,SUV
Renault,Captur,2023,225914,22588,Gasoline,Manual,Very Good,Casablanca,Private,+212666422943,27,700,Pickup
Peugeot,3008,2019,186907,86784,Gasoline,Manual,Very Good,Casablanca,Private,+212618652401,31,228,SUV
Volkswagen,Tiguan,2021,225458,59200,Gasoline,Automatic,Fair,Rabat,Private,+212669184861,13,381,SUV
Hyundai,i10,2022,82930,45045,Gasoline,Manual,Fair,Fes,Private,+212718061472,45,323,SUV
Renault,Captur,2022,214434,62315,Diesel,Manual,Excellent,Tangier,Dealer,+212693050680,101,375,Pickup
Nissan,X-Trail,2022,253050,68828,Gasoline,Manual,Fair,Meknes,Dealer,+212647322686,156,176,SUV
Dacia,Dokker,2022,118259,50344,Diesel,Manual,Good,Tangier,Dealer,+212718996641,56,484,SUV
Hyundai,Accent,2019,106248,143014,Gasoline,Manual,Excellent,Rabat,Private,+212685872216,148,361,SUV
Ford,Ranger,2024,464316,13448,Diesel,Automatic,Excellent,Tangier,Private,+212697756078,20,316,SUV
Peugeot,2008,2023,203936,28894,Gasoline,Automatic,Good,Tangier,Private,+212767068546,1,235,Hatchback
Ford,Kuga,2021,243563,93819,Gasoline,Manual,Excellent,Casablanca,Private,+212749706030,151,304,Pickup
Hyundai,Santa Fe,2023,504489,28191,Gasoline,Manual,Excellent,Fes,Dealer,+212687258213,173,237,Pickup
Peugeot,2008,2019,130398,140275,Diesel,Manual,Very Good,Fes,Private,+212626823685,74,357,Hatchback
Dacia,Duster,2023,151894,32274,Diesel,Manual,Good,Casablanca,Private,+212768003986,33,348,Hatchback
Peugeot,2008,2024,220762,11925,Diesel,Manual,Good,Meknes,Private,+212713404692,65,442,Van
Dacia,Sandero,2022,115625,35871,Gasoline,Manual,Very Good,Fes,Dealer,+212791726861,21,522,Sedan
Dacia,Duster,2024,146641,14637,Diesel,Manual,Fair,Casablanca,Dealer,+212746763765,14,481,SUV
Dacia,Logan,2024,146228,21770,Gasoline,Automatic,Good,Casablanca,Private,+212624726872,137,804,SUV
Dacia,Duster,2019,86595,95395,Diesel,Manual,Good,Marrakech,Private,+212677462529,69,500,Hatchback
Volkswagen,Polo,2019,80426,77094,Gasoline,Manual,Fair,Marrakech,Private,+212692492880,8,400,Sedan
Nissan,Juke,2020,147849,90458,Gasoline,Manual,Very Good,Kenitra,Dealer,+212723831866,12,130,SUV
Dacia,Logan,2019,69830,133757,Gasoline,Manual,Good,Marrakech,Private,+212792101437,141,367,Hatchback
Hyundai,Santa Fe,2018,211952,111347,Gasoline,Automatic,Good,Agadir,Dealer,+212650904306,103,101,Sedan
Dacia,Sandero,2021,99519,63761,Gasoline,Manual,Very Good,Fes,Private,+212718521448,110,371,Sedan
Dacia,Duster,2021,100079,50687,Gasoline,Manual,Fair,Meknes,Private,+212718794236,109,354,Hatchback
Dacia,Logan,2018,65325,126819,Gasoline,Manual,Good,Rabat,Private,+212611730749,49,412,Sedan
Citroen,C4,2020,130171,81434,Gasoline,Manual,Very Good,Tetouan,Dealer,+212684111428,130,482,Sedan
Dacia,Duster,2024,178359,20489,Diesel,Automatic,Good,Casablanca,Private,+212755145025,88,238,Coupe
Hyundai,i10,2023,110259,42139,Gasoline,Automatic,Good,Rabat,Private,+212752987888,54,773,Hatchback
Toyota,Hilux,2022,378724,46435,Diesel,Manual,Excellent,Tetouan,Dealer,+212647861822,144,250,SUV
Nissan,Qashqai,2018,140052,104914,Gasoline,Automatic,Very Good,Meknes,Dealer,+212635572532,11,417,SUV
Toyota,Land Cruiser,2018,415927,109500,Diesel,Automatic,Very Good,Casablanca,Private,+212797792899,89,181,SUV
Peugeot,5008,2020,241848,102776,Diesel,Manual,Very Good,Rabat,Private,+212719495951,104,287,SUV
Kia,Sorento,2022,405061,52144,Gasoline,Automatic,Excellent,Tangier,Private,+212642171106,11,354,SUV
Hyundai,Accent,2023,148388,44617,Gasoline,Automatic,Good,Tetouan,Private,+212672106617,16,846,Hatchback
Dacia,Lodgy,2019,85271,134606,Diesel,Manual,Very Good,Tangier,Private,+212644341530,95,145,Sedan
Peugeot,208,2023,150496,26110,Gasoline,Manual,Good,Casablanca,Private,+212699249291,158,412,Sedan
Nissan,Juke,2020,155564,67387,Gasoline,Manual,Good,Tangier,Private,+212779249298,145,350,Coupe
Dacia,Duster,2018,96158,119897,Diesel,Manual,Excellent,Tangier,Private,+212790699495,42,341,Van
Dacia,Sandero,2022,116258,38346,Gasoline,Automatic,Very Good,Rabat,Private,+212610800634,49,136,Hatchback
Dacia,Duster,2019,97519,111483,Gasoline,Manual,Very Good,Casablanca,Private,+212653453544,37,491,Hatchback
Nissan,Micra,2019,78750,89427,Gasoline,Manual,Very Good,Marrakech,Dealer,+212797903775,108,611,Sedan
Volkswagen,Tiguan,2022,295175,64051,Gasoline,Automatic,Good,Tangier,Private,+212794214352,68,95,Hatchback
Dacia,Logan,2021,90643,80658,Gasoline,Manual,Good,Marrakech,Private,+212667736436,33,494,SUV
Renault,Talisman,2020,185505,99373,Diesel,Manual,Good,Casablanca,Private,+212724251186,157,274,SUV
Dacia,Logan,2024,160908,17194,Gasoline,Manual,Very Good,Agadir,Private,+212744711445,152,412,SUV
Kia,Sportage,2019,161929,85403,Gasoline,Automatic,Good,Fes,Dealer,+212718271466,149,376,SUV
Dacia,Duster,2023,156032,29263,Gasoline,Automatic,Good,Marrakech,Dealer,+212760961608,32,355,Sedan
Dacia,Duster,2023,171502,40165,Gasoline,Manual,Very Good,Marrakech,Private,+212750990176,78,643,Sedan
Nissan,Qashqai,2019,169835,100927,Diesel,Manual,Very Good,Oujda,Private,+212790213825,165,419,Sedan
Volkswagen,Tiguan,2023,271861,25041,Diesel,Automatic,Fair,Rabat,Private,+212784825467,73,562,SUV
Dacia,Duster,2018,94556,91700,Gasoline,Manual,Very Good,Fes,Private,+212617844771,47,234,Coupe
Dacia,Lodgy,2019,93879,97795,Diesel,Automatic,Very Good,Casablanca,Private,+212717966125,165,546,Sedan
Dacia,Lodgy,2019,64699,108994,Diesel,Manual,Fair,Tangier,Private,+212678348578,59,620,Pickup
Peugeot,2008,2023,191588,35982,Gasoline,Manual,Good,Marrakech,Private,+212611006671,150,160,Hatchback
Dacia,Logan,2024,151864,14096,Gasoline,Manual,Very Good,Marrakech,Private,+212674028032,110,610,SUV
Volkswagen,Tiguan,2020,212754,90375,Gasoline,Manual,Good,Tangier,Private,+212740611800,171,429,Hatchback
Dacia,Duster,2022,144090,59074,Gasoline,Automatic,Good,Rabat,Private,+212747820075,102,399,Van
Toyota,Corolla,2024,230803,20406,Gasoline,Manual,Very Good,Tangier,Private,+212638574179,115,549,SUV
Renault,Clio,2022,129895,70152,Diesel,Automatic,Very Good,Casablanca,Private,+212724322597,129,512,SUV
Dacia,Logan,2020,110195,71810,Gasoline,Automatic,Excellent,Rabat,Private,+212796203755,34,88,Van
Peugeot,2008,2023,206033,30733,Gasoline,Automatic,Very Good,Kenitra,Dealer,+212740250850,81,603,Pickup
Dacia,Sandero,2019,69776,90441,Gasoline,Manual,Good,Tangier,Private,+212630550570,10,483,SUV
Renault,Megane,2023,168970,30133,Diesel,Automatic,Good,Tangier,Private,+212646473808,25,121,Hatchback
Toyota,Corolla,2020,143752,129204,Gasoline,Automatic,Excellent,Fes,Dealer,+212792959892,89,539,SUV
Dacia,Logan,2023,124467,29161,Gasoline,Manual,Good,Casablanca,Private,+212739645851,166,769,Sedan
Ford,Fiesta,2019,82182,83616,Gasoline,Manual,Very Good,Tangier,Private,+212771338213,65,110,Van
Renault,Megane,2021,149719,43663,Diesel,Manual,Very Good,Rabat,Dealer,+212686471011,159,382,Sedan
Dacia,Logan,2023,117866,35874,Gasoline,Manual,Good,Tangier,Private,+212679156809,103,191,Sedan
Peugeot,2008,2024,216974,13473,Gasoline,Manual,Good,Marrakech,Dealer,+212668628250,31,550,Pickup
Renault,Talisman,2021,232786,77209,Diesel,Automatic,Good,Fes,Private,+212684854117,52,427,Sedan
Ford,Kuga,2018,183121,98434,Hybrid,Manual,Excellent,Agadir,Private,+212615680746,129,96,Sedan
Citroen,C4,2023,188467,25045,Diesel,Manual,Good,Tangier,Dealer,+212630861747,44,729,SUV
Dacia,Lodgy,2018,75908,116232,Diesel,Manual,Good,Rabat,Dealer,+212795268759,111,484,SUV
Ford,Ranger,2019,229472,71735,Diesel,Manual,Very Good,Casablanca,Private,+212787930096,35,486,Hatchback
Nissan,Juke,2019,122882,102500,Gasoline,Manual,Good,Agadir,Private,+212630068422,16,282,Sedan
Renault,Clio,2022,122377,47687,Diesel,Manual,Very Good,Tangier,Private,+212711990600,116,209,Hatchback
Dacia,Lodgy,2021,130839,71405,Gasoline,Automatic,Excellent,Agadir,Dealer,+212747761405,114,262,SUV
Nissan,Juke,2018,134152,139674,Gasoline,Automatic,Excellent,Casablanca,Private,+212643833669,16,559,Sedan
Dacia,Logan,2021,102542,45571,Gasoline,Manual,Good,Kenitra,Dealer,+212694974932,73,517,SUV
Hyundai,i20,2024,148003,16623,Gasoline,Manual,Good,Kenitra,Private,+212690815559,11,211,Hatchback
Citroen,C5 Aircross,2024,356771,22666,Diesel,Automatic,Very Good,Fes,Private,+212681134938,98,205,Hatchback
Dacia,Logan,2020,101352,77633,Gasoline,Manual,Very Good,Fes,Private,+212695512369,134,514,Sedan
Peugeot,3008,2022,288656,66773,Diesel,Manual,Excellent,Tangier,Private,+212613698167,88,257,Hatchback
Dacia,Duster,2022,153656,66374,Gasoline,Manual,Very Good,Agadir,Dealer,+212679274768,113,323,SUV
Volkswagen,Golf,2020,152358,80520,Diesel,Manual,Excellent,Agadir,Private,+212658578617,26,316,SUV
Dacia,Sandero,2024,164135,15426,Gasoline,Manual,Excellent,Rabat,Dealer,+212735925610,34,229,Hatchback
Hyundai,i10,2022,98294,50540,Gasoline,Manual,Good,Rabat,Dealer,+212615632148,133,646,Coupe
Kia,Rio,2022,114774,63411,Gasoline,Manual,Good,Casablanca,Private,+212772663178,53,431,Sedan
Dacia,Duster,2024,181613,19788,Diesel,Automatic,Good,Tangier,Private,+212720829364,71,442,SUV
Renault,Captur,2022,178961,46812,Gasoline,Manual,Very Good,Tangier,Private,+212656980888,151,442,Hatchback
Dacia,Duster,2022,157406,39359,Gasoline,Manual,Very Good,Rabat,Dealer,+212779912090,38,358,Pickup
Hyundai,i20,2021,117052,65244,Gasoline,Manual,Very Good,Tetouan,Private,+212625761821,44,110,Sedan
Dacia,Duster,2024,174638,17835,Gasoline,Manual,Good,Casablanca,Private,+212722641028,150,420,Sedan
Toyota,Corolla,2019,113702,132380,Hybrid,Manual,Good,Rabat,Private,+212733017619,121,527,Hatchback
Dacia,Logan,2020,92053,82276,Gasoline,Manual,Very Good,Tangier,Private,+212780836108,80,152,Hatchback
Dacia,Logan,2024,135628,18274,Gasoline,Automatic,Good,Rabat,Dealer,+212744800727,153,312,SUV
Dacia,Duster,2020,85998,88477,Diesel,Automatic,Fair,Oujda,Private,+212681541020,163,559,Sedan
Nissan,Juke,2021,191291,75003,Gasoline,Manual,Very Good,Rabat,Dealer,+212729707739,56,161,Sedan
Citroen,C3,2021,116190,73319,Diesel,Manual,Very Good,Rabat,Dealer,+212794766696,28,288,Hatchback
Peugeot,208,2022,155467,45364,Gasoline,Automatic,Excellent,Fes,Dealer,+212681901548,164,187,Hatchback
Peugeot,208,2018,69233,97306,Gasoline,Manual,Good,Casablanca,Private,+212783827686,66,595,Hatchback
